,player_id,player_name,match_id,match_date,match_week,avg_passes,avg_minsPlayed,ps_passes,ps_minsPlayed,avg_possession,avg_finalThirdEntries,avg_accurateBackZonePass,avg_accurateFwdZonePass,avg_possWonAtt3rd,avg_possWonMid3rd,avg_interception,ps_possession,ps_finalThirdEntries,ps_accurateBackZonePass,ps_accurateFwdZonePass,ps_possWonAtt3rd,ps_possWonMid3rd,ps_interception,target
10,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,10.214285714285714,32.92857142857143,10.0,31.0,48.07027027027027,46.54054054054054,198.67567567567568,162.0810810810811,3.5675675675675675,18.054054054054053,7.918918918918919,48.099999999999994,48.5,203.27777777777777,168.55555555555554,3.1666666666666665,18.444444444444443,8.722222222222221,24.0
11,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,14.153846153846153,76.3076923076923,13.166666666666666,82.5,48.07027027027027,46.54054054054054,198.67567567567568,162.0810810810811,3.5675675675675675,18.054054054054053,7.918918918918919,48.099999999999994,48.5,203.27777777777777,168.55555555555554,3.1666666666666665,18.444444444444443,8.722222222222221,17.0
12,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,37.333333333333336,85.05555555555556,39.166666666666664,84.88888888888889,48.07027027027027,46.54054054054054,198.67567567567568,162.0810810810811,3.5675675675675675,18.054054054054053,7.918918918918919,48.099999999999994,48.5,203.27777777777777,168.55555555555554,3.1666666666666665,18.444444444444443,8.722222222222221,33.0
13,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,28.4375,78.4375,27.933333333333334,80.13333333333334,48.07027027027027,46.54054054054054,198.67567567567568,162.0810810810811,3.5675675675675675,18.054054054054053,7.918918918918919,48.099999999999994,48.5,203.27777777777777,168.55555555555554,3.1666666666666665,18.444444444444443,8.722222222222221,39.0
14,bgsz3d0fmlaw8003dn66i4m0a,André,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,40.40625,74.8125,44.142857142857146,79.0,48.07027027027027,46.54054054054054,198.67567567567568,162.0810810810811,3.5675675675675675,18.054054054054053,7.918918918918919,48.099999999999994,48.5,203.27777777777777,168.55555555555554,3.1666666666666665,18.444444444444443,8.722222222222221,45.0
15,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,16.147058823529413,49.35294117647059,14.777777777777779,47.166666666666664,48.07027027027027,46.54054054054054,198.67567567567568,162.0810810810811,3.5675675675675675,18.054054054054053,7.918918918918919,48.099999999999994,48.5,203.27777777777777,168.55555555555554,3.1666666666666665,18.444444444444443,8.722222222222221,2.0
16,1h3mduwlaf89ebwtqxuegsodm,K. Schade,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,11.621621621621621,60.027027027027025,11.61111111111111,61.388888888888886,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,18.0
17,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,24.0,62.47826086956522,24.181818181818183,61.18181818181818,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,6.0
18,471t4engadct4su6thk5r5qtw,M. Kayode,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,12.545454545454545,40.18181818181818,12.6,40.4,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,35.0
19,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,38.4,83.26666666666667,35.46666666666667,83.0,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,57.0
20,7j36oy8n0tu8ps0haqb4es48a,K. Lewis-Potter,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,27.135135135135137,81.37837837837837,24.666666666666668,83.11111111111111,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,44.0
21,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,40.72727272727273,83.0,36.625,80.125,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,50.0
22,920yurg08gqayxwc80q9f8ixh,M. Flekken,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,42.888888888888886,88.5,43.27777777777778,87.0,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,44.0
23,9jrya38msibxt1c7rx1et4acq,Thiago,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,7.142857142857143,22.571428571428573,3.6666666666666665,14.0,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,4.0
24,9mrmzuytv82k3u2nco9tq9y0a,Y. Yarmoliuk,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,22.766666666666666,45.06666666666667,18.647058823529413,36.64705882352941,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,56.0
25,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,16.147058823529413,83.44117647058823,14.117647058823529,78.29411764705883,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,14.0
26,csinkvzxcphggdjeflmo173zd,N. Collins,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,51.67567567567568,90.0,47.27777777777778,90.0,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,49.0
27,dtol82tjlq48bs0s70sisguz9,M. Jensen,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,17.26086956521739,36.608695652173914,13.0,38.44444444444444,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,8.0
28,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,35.83783783783784,76.91891891891892,33.166666666666664,76.05555555555556,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,42.0
29,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,28.783783783783782,89.86486486486487,26.0,89.83333333333333,47.65945945945946,53.432432432432435,181.8108108108108,153.13513513513513,4.891891891891892,18.35135135135135,7.54054054054054,45.044444444444444,50.111111111111114,176.88888888888889,132.5,4.388888888888889,17.666666666666668,7.166666666666667,27.0
30,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,30.962962962962962,51.148148148148145,32.0,48.785714285714285,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,10.0
31,1l228p52d8wdf8qhfxqu8rca,B. Johnson,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,17.3125,65.28125,16.0,68.4375,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,17.0
32,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,42.16,63.48,41.38461538461539,66.0,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,14.0
33,4ezld812zytvbokz97jwycgkp,K. Danso,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,57.22222222222222,83.66666666666667,59.8,78.6,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,39.0
34,4stnvxbf7enogqej29n3ll0d0,A. Gray,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,39.22222222222222,61.22222222222222,29.071428571428573,43.285714285714285,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,20.0
35,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,43.90625,78.6875,49.111111111111114,87.94444444444444,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,35.0
36,7qy1hiitksyuaa9l0irxg240l,B. Davies,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,62.25,81.625,61.142857142857146,74.85714285714286,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,12.0
37,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,15.666666666666666,53.6,19.125,54.75,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,8.0
38,9irgn82qm11logbhup51rg5wp,D. Spence,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,40.666666666666664,74.29166666666667,43.55555555555556,74.44444444444444,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,2.0
39,btf0dch35aww78bzillh2jgx6,P. Sarr,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,28.228571428571428,53.371428571428574,27.61111111111111,54.666666666666664,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,10.0
40,c33x61zuxixolkkalsigc3q0a,D. Udogie,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,38.708333333333336,76.70833333333333,36.90909090909091,73.9090909090909,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,24.0
41,c5zmr0m17riujelm4up44etih,Richarlison,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,6.5,34.0,6.2,40.6,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,5.0
42,cv1d56d42wujfuc4kt6bn53x0,M. Tel,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,17.416666666666668,69.16666666666667,16.8,67.8,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,14.0
43,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,64.25,79.33333333333333,51.142857142857146,73.28571428571429,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,26.0
44,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,13.384615384615385,82.3076923076923,14.416666666666666,83.25,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,5.0
45,h12c7ocq35slzrop3ltnrsnp,G. Vicario,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,31.47826086956522,90.0,26.272727272727273,90.0,55.42162162162162,51.4054054054054,215.72972972972974,202.56756756756758,4.972972972972973,18.135135135135137,8.405405405405405,55.77222222222222,53.833333333333336,204.72222222222223,211.72222222222223,5.5,19.666666666666668,8.38888888888889,30.0
46,192qpmicfd10d7mutv5y762qy,Y. Ayari,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,26.696969696969695,58.21212121212121,24.9375,55.4375,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,19.0
47,2gj7h5fxuh4y0tbp6j308yk4q,J. van Hecke,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,66.0909090909091,86.93939393939394,58.588235294117645,84.05882352941177,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,84.0
48,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,33.114285714285714,90.0,34.23529411764706,90.0,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,28.0
49,3xqbru6q5dvtrhv6coe7retp1,J. Milner,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,21.666666666666668,57.333333333333336,17.5,49.5,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,1.0
50,50lnmkk33eoivv4ksly77hkpg,Y. Minteh,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,13.419354838709678,56.516129032258064,12.266666666666667,53.0,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,28.0
51,672cwl9zj2d6lce6jda350vvu,M. Wieffer,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,25.125,38.25,28.76923076923077,44.84615384615385,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,44.0
52,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,46.76923076923077,61.38461538461539,54.166666666666664,67.33333333333333,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,113.0
53,90wsjxdc3ibvah5gm9tnsjwbu,B. Gruda,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,9.65,30.25,8.25,26.375,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,19.0
54,acg898oezqn7590ue8x8aik89,Igor Julio,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,55.75,75.08333333333333,43.142857142857146,69.14285714285714,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,44.0
55,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,11.5,37.357142857142854,10.384615384615385,30.923076923076923,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,10.0
56,aititrd343hal6ount0dp5zze,K. Mitoma,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,24.62857142857143,73.22857142857143,22.333333333333332,69.55555555555556,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,28.0
57,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,37.4,83.4,34.666666666666664,83.88888888888889,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,26.0
58,bqbt9eix8zlp6rxzxofl6rjmc,D. Gómez,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,18.0,31.133333333333333,21.142857142857142,34.42857142857143,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,19.0
59,bt40tdni85hiz1gtkw0b6qmfo,C. Baleba,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,38.27272727272727,78.18181818181819,35.666666666666664,81.46666666666667,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,37.0
60,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,17.8,46.15,20.555555555555557,47.77777777777778,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,4.0
61,eikpw8bl1se3sj6hnsndi7zmc,J. Hinshelwood,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,36.08,70.24,39.27272727272727,76.9090909090909,52.16486486486486,51.567567567567565,210.16216216216216,187.02702702702703,4.4324324324324325,18.72972972972973,8.324324324324325,51.77777777777778,49.94444444444444,216.16666666666666,170.61111111111111,3.9444444444444446,19.11111111111111,8.444444444444445,41.0
62,1owa7aocy17d5jto9dddoegb8,J. Sanda,e720gu288fqplghkdcns8br4k,2025-05-25,38,9.0,8.0,,,48.94594594594595,45.189189189189186,223.27027027027026,172.59459459459458,2.7567567567567566,15.891891891891891,8.08108108108108,47.28888888888889,44.44444444444444,217.05555555555554,162.16666666666666,3.3333333333333335,14.944444444444445,8.333333333333334,6.0
63,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,e720gu288fqplghkdcns8br4k,2025-05-25,38,12.48,53.08,13.75,57.75,48.94594594594595,45.189189189189186,223.27027027027026,172.59459459459458,2.7567567567567566,15.891891891891891,8.08108108108108,47.28888888888889,44.44444444444444,217.05555555555554,162.16666666666666,3.3333333333333335,14.944444444444445,8.333333333333334,16.0
64,44zyk38a8ffdjr5bmj355bt2h,F. Downes,e720gu288fqplghkdcns8br4k,2025-05-25,38,40.57692307692308,79.38461538461539,37.583333333333336,80.58333333333333,48.94594594594595,45.189189189189186,223.27027027027026,172.59459459459458,2.7567567567567566,15.891891891891891,8.08108108108108,47.28888888888889,44.44444444444444,217.05555555555554,162.16666666666666,3.3333333333333335,14.944444444444445,8.333333333333334,49.0
65,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,e720gu288fqplghkdcns8br4k,2025-05-25,38,26.96,63.12,25.285714285714285,63.285714285714285,48.94594594594595,45.189189189189186,223.27027027027026,172.59459459459458,2.7567567567567566,15.891891891891891,8.08108108108108,47.28888888888889,44.44444444444444,217.05555555555554,162.16666666666666,3.3333333333333335,14.944444444444445,8.333333333333334,26.0
